lam,nm\T,K;T=5000 K
6.255500000000e+02;6.362611e-04
6.255750000000e+02;5.064776e-04
6.256000000000e+02;3.735582e-04
6.256250000000e+02;2.201230e-04
6.256500000000e+02;5.759308e-04
6.256750000000e+02;3.405775e-04
6.257000000000e+02;1.493654e-04
6.257250000000e+02;7.607541e-04
6.257500000000e+02;5.984150e-04
6.257750000000e+02;4.737569e-04
6.258000000000e+02;2.753007e-04
6.258250000000e+02;5.846040e-04
6.258500000000e+02;5.209279e-04
6.258750000000e+02;4.219043e-04
6.259000000000e+02;3.284810e-04
6.259250000000e+02;2.700832e-04
6.259500000000e+02;6.197908e-04
6.259750000000e+02;8.931188e-04
6.260000000000e+02;1.011273e-03
6.260250000000e+02;9.157439e-04
6.260500000000e+02;2.529194e-04
6.260750000000e+02;4.786696e-04
6.261000000000e+02;1.002474e-03
6.261250000000e+02;4.443654e-04
6.261500000000e+02;5.952015e-04
6.261750000000e+02;2.633519e-04
6.262000000000e+02;1.794065e-04
6.262250000000e+02;1.534770e-03
6.262500000000e+02;8.245010e-04
6.262750000000e+02;1.817442e-04
6.263000000000e+02;3.137085e-04
6.263250000000e+02;3.986886e-04
6.263500000000e+02;1.846241e-04
6.263750000000e+02;2.655603e-04
6.264000000000e+02;2.287610e-04
6.264250000000e+02;3.687147e-04
6.264500000000e+02;1.810495e-04
6.264750000000e+02;4.605358e-04
6.265000000000e+02;1.838275e-04
6.265250000000e+02;2.430141e-04
6.265500000000e+02;1.539881e-04
6.265750000000e+02;1.454328e-04
6.266000000000e+02;2.971336e-04
6.266250000000e+02;7.669705e-04
6.266500000000e+02;2.900088e-04
6.266750000000e+02;1.450870e-04
6.267000000000e+02;4.167589e-04
6.267250000000e+02;7.999878e-04
6.267500000000e+02;4.870670e-04
6.267750000000e+02;2.216921e-04
6.268000000000e+02;5.767762e-04
6.268250000000e+02;4.422370e-04
6.268500000000e+02;6.895669e-04
6.268750000000e+02;1.062402e-03
6.269000000000e+02;3.320285e-04
6.269250000000e+02;5.915708e-04
6.269500000000e+02;2.933752e-04
6.269750000000e+02;2.270531e-04
6.270000000000e+02;1.109594e-03
6.270250000000e+02;6.846666e-04
6.270500000000e+02;2.947075e-04
6.270750000000e+02;1.821087e-04
6.271000000000e+02;2.129995e-04
6.271250000000e+02;1.577306e-04
6.271500000000e+02;1.267450e-04
6.271750000000e+02;5.492771e-04
6.272000000000e+02;3.633990e-04
6.272250000000e+02;3.558883e-04
6.272500000000e+02;3.311924e-04
6.272750000000e+02;2.561987e-04
6.273000000000e+02;2.613222e-04
6.273250000000e+02;1.831765e-04
6.273500000000e+02;3.294820e-04
6.273750000000e+02;3.936609e-04
6.274000000000e+02;6.237794e-04
6.274250000000e+02;1.756098e-04
6.274500000000e+02;2.809966e-04
6.274750000000e+02;9.796430e-04
6.275000000000e+02;6.739038e-04
6.275250000000e+02;3.631166e-04
6.275500000000e+02;1.213628e-03
6.275750000000e+02;5.416987e-04
6.276000000000e+02;1.680456e-04
6.276250000000e+02;5.439149e-04
6.276500000000e+02;3.760252e-04
6.276750000000e+02;5.295749e-04
6.277000000000e+02;4.335027e-04
6.277250000000e+02;1.299272e-03
6.277500000000e+02;6.092674e-04
6.277750000000e+02;2.772171e-04
6.278000000000e+02;3.702671e-04
6.278250000000e+02;3.004814e-04
6.278500000000e+02;4.595408e-04
6.278750000000e+02;7.330996e-04
6.279000000000e+02;2.288705e-04
6.279250000000e+02;3.234513e-04
6.279500000000e+02;1.063797e-03
6.279750000000e+02;9.114726e-04
6.280000000000e+02;7.570754e-04
6.280250000000e+02;2.019018e-04
6.280500000000e+02;2.192371e-04
6.280750000000e+02;1.539791e-04
6.281000000000e+02;3.102609e-04
6.281250000000e+02;2.734817e-04
6.281500000000e+02;1.375440e-03
6.281750000000e+02;3.703651e-04
6.282000000000e+02;1.129576e-03
6.282250000000e+02;3.446092e-04
6.282500000000e+02;2.925576e-04
6.282750000000e+02;2.712886e-04
6.283000000000e+02;4.942824e-04
6.283250000000e+02;7.492808e-04
6.283500000000e+02;2.404652e-04
6.283750000000e+02;7.619793e-04
6.284000000000e+02;3.788028e-04
6.284250000000e+02;1.661743e-04
6.284500000000e+02;4.842426e-04
6.284750000000e+02;3.815619e-04
6.285000000000e+02;2.737141e-04
6.285250000000e+02;3.168013e-04
6.285500000000e+02;8.644908e-04
6.285750000000e+02;3.254217e-04
6.286000000000e+02;3.132074e-04
6.286250000000e+02;3.586829e-04
6.286500000000e+02;2.982827e-04
6.286750000000e+02;2.713105e-04
6.287000000000e+02;1.221002e-03
6.287250000000e+02;3.784920e-04
6.287500000000e+02;4.319181e-04
6.287750000000e+02;1.657708e-04
6.288000000000e+02;1.597647e-04
6.288250000000e+02;1.135199e-04
6.288500000000e+02;1.464723e-04
6.288750000000e+02;2.344935e-04
6.289000000000e+02;6.134810e-04
6.289250000000e+02;3.174339e-04
6.289500000000e+02;3.566806e-04
6.289750000000e+02;2.729679e-04
6.290000000000e+02;4.226443e-04
6.290250000000e+02;3.865127e-04
6.290500000000e+02;5.706405e-04
6.290750000000e+02;2.501860e-04
6.291000000000e+02;4.224129e-04
6.291250000000e+02;1.731749e-04
6.291500000000e+02;5.461963e-04
6.291750000000e+02;2.048755e-04
6.292000000000e+02;1.062560e-03
6.292250000000e+02;8.700044e-04
6.292500000000e+02;6.122463e-04
6.292750000000e+02;2.120598e-04
6.293000000000e+02;1.355391e-04
6.293250000000e+02;5.149712e-04
6.293500000000e+02;1.688027e-04
6.293750000000e+02;3.425137e-04
6.294000000000e+02;7.036753e-04
6.294250000000e+02;4.414338e-04
6.294500000000e+02;6.787548e-04
6.294750000000e+02;1.916635e-04
6.295000000000e+02;3.127504e-04
6.295250000000e+02;8.566270e-04
6.295500000000e+02;6.608134e-04
6.295750000000e+02;4.269032e-04
6.296000000000e+02;3.312045e-04
6.296250000000e+02;2.507548e-04
6.296500000000e+02;2.293827e-04
6.296750000000e+02;4.747012e-04
6.297000000000e+02;2.324794e-04
6.297250000000e+02;2.262773e-04
6.297500000000e+02;3.300169e-04
6.297750000000e+02;1.809455e-04
6.298000000000e+02;6.436675e-04
6.298250000000e+02;2.454844e-04
6.298500000000e+02;2.639500e-04
6.298750000000e+02;2.466366e-04
6.299000000000e+02;1.709154e-04
6.299250000000e+02;1.874515e-04
6.299500000000e+02;1.666524e-03
6.299750000000e+02;5.365661e-04
6.300000000000e+02;2.453816e-04
6.300250000000e+02;6.334926e-04
6.300500000000e+02;2.021340e-04
6.300750000000e+02;2.692412e-04
6.301000000000e+02;9.019045e-04
6.301250000000e+02;1.020388e-03
6.301500000000e+02;2.092620e-04
6.301750000000e+02;4.802442e-04
6.302000000000e+02;2.514624e-04
6.302250000000e+02;3.905530e-04
6.302500000000e+02;1.970499e-04
6.302750000000e+02;3.182960e-04
6.303000000000e+02;6.049891e-04
6.303250000000e+02;3.124519e-04
6.303500000000e+02;4.068059e-04
6.303750000000e+02;6.576048e-04
6.304000000000e+02;5.167117e-04
6.304250000000e+02;3.121984e-04
6.304500000000e+02;2.437742e-04
6.304750000000e+02;2.408016e-04
6.305000000000e+02;7.013971e-04
6.305250000000e+02;3.705591e-04
6.305500000000e+02;9.057200e-04
6.305750000000e+02;2.401948e-04
6.306000000000e+02;3.359439e-04
6.306250000000e+02;4.070236e-04
6.306500000000e+02;1.256045e-04
6.306750000000e+02;5.641461e-04
6.307000000000e+02;1.741476e-04
6.307250000000e+02;2.605661e-04
6.307500000000e+02;4.191922e-04
6.307750000000e+02;2.067185e-04
6.308000000000e+02;3.611898e-04
6.308250000000e+02;7.811732e-04
6.308500000000e+02;2.325331e-04
6.308750000000e+02;2.827255e-04
6.309000000000e+02;3.225272e-04
6.309250000000e+02;1.783479e-03
6.309500000000e+02;5.931531e-04
6.309750000000e+02;4.448863e-04
6.310000000000e+02;2.516319e-04
6.310250000000e+02;7.794559e-04
6.310500000000e+02;3.695325e-04
6.310750000000e+02;1.460504e-04
6.311000000000e+02;7.039587e-04
6.311250000000e+02;8.349684e-04
6.311500000000e+02;7.900539e-04
6.311750000000e+02;1.867513e-04
6.312000000000e+02;3.716744e-04
6.312250000000e+02;4.866461e-04
6.312500000000e+02;7.931287e-04
6.312750000000e+02;3.376385e-04
6.313000000000e+02;9.119242e-04
6.313250000000e+02;3.023248e-04
6.313500000000e+02;3.062776e-04
6.313750000000e+02;2.368763e-04
6.314000000000e+02;2.418828e-04
6.314250000000e+02;1.325762e-04
6.314500000000e+02;9.060231e-04
6.314750000000e+02;9.575861e-04
6.315000000000e+02;9.010434e-04
6.315250000000e+02;3.182548e-04
6.315500000000e+02;2.909667e-04
6.315750000000e+02;4.618138e-04
6.316000000000e+02;3.921544e-04
6.316250000000e+02;3.005711e-04
6.316500000000e+02;3.000610e-04
6.316750000000e+02;7.552902e-04
6.317000000000e+02;4.298993e-04
6.317250000000e+02;1.580065e-04
6.317500000000e+02;1.133561e-03
6.317750000000e+02;3.464421e-04
6.318000000000e+02;5.462571e-04
6.318250000000e+02;2.049442e-03
6.318500000000e+02;2.725262e-04
6.318750000000e+02;2.781335e-04
6.319000000000e+02;3.446464e-04
6.319250000000e+02;4.411251e-04
6.319500000000e+02;1.953816e-04
6.319750000000e+02;8.168077e-04
6.320000000000e+02;3.504283e-04
6.320250000000e+02;2.407621e-04
6.320500000000e+02;3.268669e-04
6.320750000000e+02;2.822083e-04
6.321000000000e+02;2.515826e-04
6.321250000000e+02;5.908998e-04
6.321500000000e+02;4.118563e-04
6.321750000000e+02;1.172734e-03
6.322000000000e+02;4.407816e-04
6.322250000000e+02;1.935869e-04
6.322500000000e+02;5.330814e-04
6.322750000000e+02;6.140297e-04
6.323000000000e+02;2.966562e-04
6.323250000000e+02;2.602937e-04
6.323500000000e+02;3.871360e-04
6.323750000000e+02;3.012695e-04
6.324000000000e+02;1.239352e-03
6.324250000000e+02;3.684952e-04
6.324500000000e+02;1.820402e-04
6.324750000000e+02;5.027440e-04
6.325000000000e+02;4.752376e-04
6.325250000000e+02;2.954295e-04
6.325500000000e+02;4.210053e-04
6.325750000000e+02;6.736906e-04
6.326000000000e+02;1.648140e-04
6.326250000000e+02;2.908922e-04
6.326500000000e+02;4.964105e-04
6.326750000000e+02;3.707846e-04
6.327000000000e+02;2.440973e-04
6.327250000000e+02;7.086823e-04
6.327500000000e+02;2.115301e-04
6.327750000000e+02;2.753527e-04
6.328000000000e+02;1.669651e-04
6.328250000000e+02;7.367511e-04
6.328500000000e+02;6.880081e-04
6.328750000000e+02;4.784988e-04
6.329000000000e+02;2.033911e-04
6.329250000000e+02;2.267777e-04
6.329500000000e+02;1.698456e-04
6.329750000000e+02;4.334902e-04
6.330000000000e+02;1.638982e-03
6.330250000000e+02;4.796828e-04
6.330500000000e+02;2.943333e-04
6.330750000000e+02;3.399641e-04
6.331000000000e+02;2.280106e-04
6.331250000000e+02;6.202605e-04
6.331500000000e+02;2.253652e-04
6.331750000000e+02;9.112435e-04
6.332000000000e+02;2.718319e-04
6.332250000000e+02;7.716783e-04
6.332500000000e+02;3.404911e-04
6.332750000000e+02;8.228851e-04
6.333000000000e+02;1.851678e-04
6.333250000000e+02;9.785232e-04
6.333500000000e+02;4.963166e-04
6.333750000000e+02;2.840905e-04
6.334000000000e+02;1.599355e-04
6.334250000000e+02;4.970440e-04
6.334500000000e+02;7.900327e-04
6.334750000000e+02;2.022776e-04
6.335000000000e+02;1.064480e-03
6.335250000000e+02;4.495868e-04
6.335500000000e+02;1.755540e-04
6.335750000000e+02;2.016594e-04
6.336000000000e+02;1.394243e-03
6.336250000000e+02;4.163931e-04
6.336500000000e+02;1.750672e-04
6.336750000000e+02;2.469552e-04
6.337000000000e+02;4.642086e-04
6.337250000000e+02;3.357861e-04
6.337500000000e+02;4.169801e-04
6.337750000000e+02;1.474603e-04
6.338000000000e+02;1.958140e-04
6.338250000000e+02;9.027706e-04
6.338500000000e+02;3.465621e-04
6.338750000000e+02;4.313216e-04
6.339000000000e+02;4.594917e-04
6.339250000000e+02;4.956576e-04
6.339500000000e+02;1.307311e-04
6.339750000000e+02;2.336378e-04
6.340000000000e+02;3.729239e-04
6.340250000000e+02;3.916618e-04
6.340500000000e+02;1.704343e-03
6.340750000000e+02;8.788426e-04
6.341000000000e+02;2.172053e-04
6.341250000000e+02;1.462531e-04
6.341500000000e+02;1.856690e-04
6.341750000000e+02;4.056242e-04
6.342000000000e+02;1.577393e-03
6.342250000000e+02;2.568287e-04
6.342500000000e+02;2.041774e-04
6.342750000000e+02;2.568655e-04
6.343000000000e+02;3.567755e-04
6.343250000000e+02;1.585524e-04
6.343500000000e+02;1.528974e-04
6.343750000000e+02;4.108695e-04
6.344000000000e+02;2.722014e-04
6.344250000000e+02;2.245171e-04
6.344500000000e+02;1.141925e-03
6.344750000000e+02;7.112805e-04
6.345000000000e+02;3.111034e-04
6.345250000000e+02;1.900740e-04
6.345500000000e+02;7.347002e-04
6.345750000000e+02;4.438085e-04
6.346000000000e+02;2.180076e-04
6.346250000000e+02;1.981586e-04
6.346500000000e+02;1.008364e-03
6.346750000000e+02;2.821656e-04
6.347000000000e+02;1.048909e-03
6.347250000000e+02;2.430121e-04
6.347500000000e+02;4.688763e-04
6.347750000000e+02;1.764761e-04
6.348000000000e+02;6.454105e-04
6.348250000000e+02;2.525491e-04
6.348500000000e+02;1.759084e-04
6.348750000000e+02;1.713585e-04
6.349000000000e+02;4.315517e-04
6.349250000000e+02;1.921576e-04
6.349500000000e+02;2.104846e-04
6.349750000000e+02;7.435505e-04
6.350000000000e+02;9.912518e-04
6.350250000000e+02;2.142138e-04
6.350500000000e+02;1.449404e-04
6.350750000000e+02;5.113969e-04
6.351000000000e+02;1.198378e-04
6.351250000000e+02;2.250542e-04
6.351500000000e+02;3.143811e-04
6.351750000000e+02;2.270320e-04
6.352000000000e+02;3.481843e-04
6.352250000000e+02;3.682241e-04
6.352500000000e+02;4.285334e-04
6.352750000000e+02;4.579437e-04
6.353000000000e+02;4.024772e-04
6.353250000000e+02;2.772885e-04
6.353500000000e+02;8.920433e-04
6.353750000000e+02;5.806222e-04
6.354000000000e+02;1.838938e-04
6.354250000000e+02;2.069475e-04
6.354500000000e+02;4.260747e-04
6.354750000000e+02;6.985011e-04
6.355000000000e+02;3.706183e-04
6.355250000000e+02;2.160394e-04
6.355500000000e+02;4.236941e-04
6.355750000000e+02;3.696015e-04
6.356000000000e+02;4.579985e-04
6.356250000000e+02;2.906695e-04
6.356500000000e+02;1.326649e-04
6.356750000000e+02;1.165639e-04
6.357000000000e+02;4.784307e-04
6.357250000000e+02;2.404244e-04
6.357500000000e+02;2.449599e-04
6.357750000000e+02;2.571383e-04
6.358000000000e+02;2.621120e-04
6.358250000000e+02;4.041594e-04
6.358500000000e+02;3.622908e-04
6.358750000000e+02;1.435449e-04
6.359000000000e+02;4.929042e-04
6.359250000000e+02;1.936670e-04
6.359500000000e+02;7.865981e-04
6.359750000000e+02;2.752345e-04
6.360000000000e+02;1.175890e-03
6.360250000000e+02;2.079601e-04
6.360500000000e+02;4.760023e-04
6.360750000000e+02;4.176688e-04
6.361000000000e+02;1.879239e-04
6.361250000000e+02;1.342138e-04
6.361500000000e+02;1.853463e-04
6.361750000000e+02;1.097156e-04
6.362000000000e+02;2.756597e-04
6.362250000000e+02;6.453850e-04
6.362500000000e+02;8.300824e-04
6.362750000000e+02;3.174380e-04
6.363000000000e+02;3.192002e-04
6.363250000000e+02;2.893213e-04
6.363500000000e+02;4.815449e-04
6.363750000000e+02;2.029588e-04
6.364000000000e+02;1.274085e-03
6.364250000000e+02;1.757219e-04
6.364500000000e+02;3.839232e-04
6.364750000000e+02;3.381483e-04
6.365000000000e+02;3.874103e-04
6.365250000000e+02;3.376328e-04
6.365500000000e+02;4.726759e-04
6.365750000000e+02;2.484533e-04
6.366000000000e+02;2.677382e-04
6.366250000000e+02;1.882270e-04
6.366500000000e+02;4.028840e-04
6.366750000000e+02;2.370479e-04
6.367000000000e+02;4.304600e-04
6.367250000000e+02;2.962073e-04
6.367500000000e+02;3.609612e-04
6.367750000000e+02;6.894975e-04
6.368000000000e+02;2.251745e-04
6.368250000000e+02;1.083147e-03
6.368500000000e+02;2.446893e-04
6.368750000000e+02;1.430209e-04
6.369000000000e+02;2.011881e-04
6.369250000000e+02;3.454378e-04
6.369500000000e+02;2.587277e-04
6.369750000000e+02;5.920535e-04
6.370000000000e+02;1.944198e-04
6.370250000000e+02;1.044699e-04
6.370500000000e+02;3.748908e-04
6.370750000000e+02;3.649627e-04
6.371000000000e+02;1.940414e-04
6.371250000000e+02;2.747130e-04
6.371500000000e+02;5.321403e-04
6.371750000000e+02;2.953163e-04
6.372000000000e+02;2.609378e-04
6.372250000000e+02;5.000890e-04
6.372500000000e+02;5.846686e-04
6.372750000000e+02;3.415218e-04
6.373000000000e+02;4.362291e-04
6.373250000000e+02;1.062769e-03
6.373500000000e+02;9.156807e-04
6.373750000000e+02;1.611704e-04
6.374000000000e+02;2.337505e-04
6.374250000000e+02;1.671022e-04
6.374500000000e+02;7.178291e-04
6.374750000000e+02;2.589653e-04
6.375000000000e+02;1.325414e-03
6.375250000000e+02;2.251781e-04
6.375500000000e+02;6.962042e-04
6.375750000000e+02;4.585945e-04
6.376000000000e+02;7.148339e-04
6.376250000000e+02;7.019891e-04
6.376500000000e+02;2.401301e-04
6.376750000000e+02;6.325242e-04
6.377000000000e+02;1.746298e-04
6.377250000000e+02;3.618547e-04
6.377500000000e+02;3.341990e-04
6.377750000000e+02;4.836038e-04
6.378000000000e+02;2.095567e-04
6.378250000000e+02;3.975415e-04
6.378500000000e+02;3.012798e-04
6.378750000000e+02;9.836026e-04
6.379000000000e+02;2.879326e-04
6.379250000000e+02;1.584070e-04
6.379500000000e+02;2.122806e-04
6.379750000000e+02;6.978613e-04
6.380000000000e+02;3.327070e-04
6.380250000000e+02;2.168135e-04
6.380500000000e+02;1.517485e-04
6.380750000000e+02;1.653151e-04
6.381000000000e+02;4.620746e-04
6.381250000000e+02;1.583625e-03
6.381500000000e+02;4.866966e-04
6.381750000000e+02;2.887208e-04
6.382000000000e+02;2.322568e-04
6.382250000000e+02;2.433046e-04
6.382500000000e+02;2.833561e-04
6.382750000000e+02;1.376306e-04
6.383000000000e+02;1.346536e-04
6.383250000000e+02;4.346349e-04
6.383500000000e+02;2.323173e-04
6.383750000000e+02;3.097661e-04
6.384000000000e+02;2.573765e-04
6.384250000000e+02;3.255623e-04
6.384500000000e+02;2.524651e-04
6.384750000000e+02;6.460410e-04
6.385000000000e+02;2.897479e-04
6.385250000000e+02;3.412257e-04
6.385500000000e+02;1.478852e-04
6.385750000000e+02;4.866637e-04
6.386000000000e+02;3.334608e-04
6.386250000000e+02;1.123145e-03
6.386500000000e+02;4.040883e-04
6.386750000000e+02;2.827323e-04
6.387000000000e+02;3.685201e-04
6.387250000000e+02;6.621548e-04
6.387500000000e+02;6.150297e-04
6.387750000000e+02;2.043950e-04
6.388000000000e+02;1.524683e-04
6.388250000000e+02;1.994776e-04
6.388500000000e+02;6.631925e-04
6.388750000000e+02;1.974650e-04
6.389000000000e+02;1.006330e-04
6.389250000000e+02;4.857899e-04
6.389500000000e+02;3.093580e-04
6.389750000000e+02;8.837291e-04
6.390000000000e+02;1.962185e-04
6.390250000000e+02;2.064760e-04
6.390500000000e+02;7.684359e-04
6.390750000000e+02;3.464152e-04
6.391000000000e+02;2.635273e-04
6.391250000000e+02;4.267243e-04
6.391500000000e+02;2.343091e-04
6.391750000000e+02;6.525876e-04
6.392000000000e+02;2.359888e-04
6.392250000000e+02;1.715448e-04
6.392500000000e+02;2.091748e-04
6.392750000000e+02;2.653447e-04
6.393000000000e+02;2.900227e-04
6.393250000000e+02;4.025614e-04
6.393500000000e+02;1.879770e-04
6.393750000000e+02;6.061048e-04
6.394000000000e+02;2.202944e-04
6.394250000000e+02;1.505276e-04
6.394500000000e+02;3.152632e-04
6.394750000000e+02;1.659685e-04
6.395000000000e+02;1.706529e-04
6.395250000000e+02;3.834112e-04
6.395500000000e+02;2.841510e-04
6.395750000000e+02;5.417457e-04
6.396000000000e+02;1.476764e-04
6.396250000000e+02;3.250214e-04
6.396500000000e+02;3.469431e-04
6.396750000000e+02;8.167782e-04
6.397000000000e+02;2.507542e-04
6.397250000000e+02;2.671738e-04
6.397500000000e+02;1.410755e-04
6.397750000000e+02;6.608584e-04
6.398000000000e+02;2.698429e-04
6.398250000000e+02;1.874330e-04
6.398500000000e+02;7.804153e-04
6.398750000000e+02;1.933456e-04
6.399000000000e+02;3.236129e-04
6.399250000000e+02;2.090526e-04
6.399500000000e+02;2.964899e-04
6.399750000000e+02;3.659559e-04
6.400000000000e+02;3.292456e-04
6.400250000000e+02;4.716991e-04
6.400500000000e+02;1.793007e-04
6.400750000000e+02;5.868327e-04
6.401000000000e+02;2.196808e-04
6.401250000000e+02;1.368690e-04
6.401500000000e+02;1.796283e-04
6.401750000000e+02;9.016271e-04
6.402000000000e+02;8.185408e-04
6.402250000000e+02;4.433569e-04
6.402500000000e+02;3.139784e-04
6.402750000000e+02;1.446191e-04
6.403000000000e+02;8.348543e-05
6.403250000000e+02;5.000898e-04
6.403500000000e+02;2.561294e-04
6.403750000000e+02;1.665108e-04
6.404000000000e+02;3.041902e-04
6.404250000000e+02;4.181690e-04
6.404500000000e+02;1.013567e-03
6.404750000000e+02;3.711129e-04
6.405000000000e+02;8.773617e-04
6.405250000000e+02;8.177858e-04
6.405500000000e+02;1.011587e-03
6.405750000000e+02;9.482371e-04
6.406000000000e+02;1.892278e-04
6.406250000000e+02;2.660046e-04
6.406500000000e+02;4.616364e-04
6.406750000000e+02;3.762803e-04
6.407000000000e+02;4.152740e-04
6.407250000000e+02;3.424978e-04
6.407500000000e+02;3.756471e-04
6.407750000000e+02;1.715505e-04
6.408000000000e+02;3.222992e-04
6.408250000000e+02;5.986399e-04
6.408500000000e+02;4.424862e-04
6.408750000000e+02;3.928695e-04
6.409000000000e+02;1.830093e-04
6.409250000000e+02;3.513740e-04
6.409500000000e+02;1.569400e-04
6.409750000000e+02;7.342151e-04
6.410000000000e+02;4.142903e-04
6.410250000000e+02;3.943987e-04
6.410500000000e+02;1.741265e-04
6.410750000000e+02;5.823038e-04
6.411000000000e+02;2.934505e-04
6.411250000000e+02;4.979435e-04
6.411500000000e+02;4.983398e-04
6.411750000000e+02;6.776255e-04
6.412000000000e+02;5.491255e-04
6.412250000000e+02;1.500101e-04
6.412500000000e+02;4.784908e-04
6.412750000000e+02;4.445482e-04
6.413000000000e+02;2.955797e-04
6.413250000000e+02;1.666044e-04
6.413500000000e+02;2.409630e-04
6.413750000000e+02;3.334716e-04
6.414000000000e+02;1.317080e-04
6.414250000000e+02;3.429047e-04
6.414500000000e+02;2.109690e-04
6.414750000000e+02;1.733573e-04
6.415000000000e+02;2.002741e-04
6.415250000000e+02;3.508632e-04
6.415500000000e+02;1.569611e-04
6.415750000000e+02;3.104487e-04
6.416000000000e+02;7.818167e-04
6.416250000000e+02;2.889234e-04
6.416500000000e+02;2.008581e-04
6.416750000000e+02;5.066293e-04
6.417000000000e+02;1.783490e-04
6.417250000000e+02;3.249623e-04
6.417500000000e+02;3.655674e-04
6.417750000000e+02;2.319692e-04
6.418000000000e+02;1.575090e-04
6.418250000000e+02;8.763003e-04
6.418500000000e+02;2.220890e-04
6.418750000000e+02;3.974370e-04
6.419000000000e+02;2.141473e-04
6.419250000000e+02;2.747294e-04
6.419500000000e+02;2.599773e-04
6.419750000000e+02;5.535561e-04
6.420000000000e+02;1.074981e-03
6.420250000000e+02;1.739802e-04
6.420500000000e+02;2.279675e-04
6.420750000000e+02;1.240651e-04
6.421000000000e+02;6.229669e-04
6.421250000000e+02;1.235142e-03
6.421500000000e+02;2.990421e-04
6.421750000000e+02;1.702698e-04
6.422000000000e+02;1.933622e-04
6.422250000000e+02;2.991673e-04
6.422500000000e+02;3.474436e-04
6.422750000000e+02;2.303235e-04
6.423000000000e+02;5.637919e-04
6.423250000000e+02;3.965066e-04
6.423500000000e+02;1.716430e-04
6.423750000000e+02;1.210359e-04
6.424000000000e+02;6.225266e-04
6.424250000000e+02;1.398476e-04
6.424500000000e+02;1.428815e-04
6.424750000000e+02;1.033645e-04
6.425000000000e+02;3.738971e-04
6.425250000000e+02;2.507169e-04
6.425500000000e+02;2.168997e-04
6.425750000000e+02;2.724635e-04
6.426000000000e+02;2.787603e-04
6.426250000000e+02;2.433444e-04
6.426500000000e+02;9.621200e-05
6.426750000000e+02;3.373833e-04
6.427000000000e+02;1.023148e-03
6.427250000000e+02;1.792291e-04
6.427500000000e+02;2.784827e-04
6.427750000000e+02;1.549340e-04
6.428000000000e+02;3.441696e-04
6.428250000000e+02;2.653418e-04
6.428500000000e+02;1.713773e-04
6.428750000000e+02;2.359113e-04
6.429000000000e+02;3.537225e-04
6.429250000000e+02;3.177779e-04
6.429500000000e+02;4.501192e-04
6.429750000000e+02;5.154438e-04
6.430000000000e+02;2.613193e-04
6.430250000000e+02;5.248512e-04
6.430500000000e+02;2.718451e-04
6.430750000000e+02;2.118282e-04
6.431000000000e+02;1.671101e-04
6.431250000000e+02;2.688067e-04
6.431500000000e+02;4.049234e-04
6.431750000000e+02;1.342256e-04
6.432000000000e+02;4.734188e-04
6.432250000000e+02;6.631380e-04
6.432500000000e+02;1.809110e-04
6.432750000000e+02;3.953146e-04
6.433000000000e+02;2.919562e-04
6.433250000000e+02;1.165483e-04
6.433500000000e+02;2.620119e-04
6.433750000000e+02;5.445216e-04
6.434000000000e+02;2.851964e-04
6.434250000000e+02;2.038946e-04
6.434500000000e+02;3.589958e-04
6.434750000000e+02;7.332593e-04
6.435000000000e+02;2.242898e-04
6.435250000000e+02;1.969637e-04
6.435500000000e+02;1.783662e-04
6.435750000000e+02;1.158841e-04
6.436000000000e+02;4.535472e-04
6.436250000000e+02;1.786155e-04
6.436500000000e+02;1.505567e-04
6.436750000000e+02;2.134210e-04
6.437000000000e+02;1.216465e-04
6.437250000000e+02;1.818345e-04
6.437500000000e+02;3.728977e-04
6.437750000000e+02;4.318447e-04
6.438000000000e+02;2.811772e-04
6.438250000000e+02;1.755424e-04
6.438500000000e+02;5.128276e-04
6.438750000000e+02;2.319970e-04
6.439000000000e+02;1.262816e-04
6.439250000000e+02;1.146858e-03
6.439500000000e+02;1.745171e-04
6.439750000000e+02;7.594777e-04
6.440000000000e+02;4.384811e-04
6.440250000000e+02;5.334314e-04
6.440500000000e+02;8.287394e-04
6.440750000000e+02;2.751648e-04
6.441000000000e+02;1.435719e-04
6.441250000000e+02;3.294007e-04
6.441500000000e+02;1.896180e-04
6.441750000000e+02;8.106392e-04
6.442000000000e+02;1.715095e-04
6.442250000000e+02;6.364660e-04
6.442500000000e+02;1.449554e-04
6.442750000000e+02;9.358158e-04
6.443000000000e+02;3.154037e-04
6.443250000000e+02;1.863507e-04
6.443500000000e+02;2.911639e-04
6.443750000000e+02;1.608453e-04
6.444000000000e+02;2.435219e-04
6.444250000000e+02;1.094774e-04
6.444500000000e+02;2.256140e-04
6.444750000000e+02;1.221171e-04
6.445000000000e+02;1.337222e-04
6.445250000000e+02;7.725728e-04
6.445500000000e+02;9.069305e-04
6.445750000000e+02;1.825062e-04
6.446000000000e+02;3.571737e-04
6.446250000000e+02;6.114024e-04
6.446500000000e+02;2.791925e-04
6.446750000000e+02;1.356607e-04
6.447000000000e+02;9.999800e-05
6.447250000000e+02;1.795363e-04
6.447500000000e+02;1.560239e-04
6.447750000000e+02;3.363346e-04
6.448000000000e+02;1.546315e-04
6.448250000000e+02;4.547134e-04
6.448500000000e+02;2.901709e-04
6.448750000000e+02;1.879525e-04
6.449000000000e+02;4.366956e-04
6.449250000000e+02;4.732221e-04
